Latitude,Longitude,Murder,Theft,Rape,Eve tease,Kidnapping,Accidents,Camera
20.35042017,85.68309979,7,53,5,17,4,48,1
22.14670923,85.68348944,7,35,2,9,13,31,0
20.22788944,85.68355504,9,64,9,7,11,58,0
14.7160458,85.68360438,8,89,6,18,7,57,0
27.07291033,85.6838388,1,40,8,17,5,57,1
23.03221181,85.68416635,10,39,9,11,3,26,1
23.9777064,85.68423672,4,96,2,8,5,13,0
14.34920733,85.68424112,6,45,3,15,7,1,0
29.04606359,85.68454051,8,49,5,7,12,7,0
21.76184292,85.6846356,8,79,8,25,15,54,0
12.79352255,85.68494323,0,88,2,13,6,53,1
14.17706688,85.68500659,1,6,1,6,13,47,1
21.6800933,85.68501574,4,19,3,15,2,15,0
20.11292129,85.68523101,9,69,7,25,9,47,0
16.12317018,85.68530599,9,87,4,5,4,55,0
28.28513927,85.68532527,10,98,1,4,1,49,0
18.89979443,85.68548648,2,41,2,20,4,57,1
21.69768168,85.6857813,7,12,7,22,0,13,0
12.78827137,85.68595592,9,59,9,3,3,49,0
16.61377667,85.68604888,1,22,4,4,8,37,0
15.84994476,85.68614985,5,37,0,18,8,40,0
21.02832617,85.68620575,6,64,9,3,4,1,1
29.72701545,85.68638537,4,11,9,22,15,41,1
20.30107322,85.6864236,1,43,6,2,6,17,1
20.78877244,85.68643136,0,44,0,10,8,3,1
29.66527951,85.68650031,9,40,6,14,7,48,0
13.11375931,85.6867106,0,5,4,11,9,41,0
11.95081588,85.68682936,6,62,9,7,6,21,0
16.69711266,85.687335,6,34,7,16,7,43,1
26.87546359,85.6879212,7,98,9,1,7,41,1
26.04420616,85.68795751,6,3,3,21,8,35,0
13.52349191,85.6880063,0,19,4,1,9,40,1
11.63281728,85.68806948,2,98,2,17,9,6,0
25.29244508,85.68832037,2,2,1,22,11,4,0
20.04367988,85.68834109,7,12,7,6,11,30,0
28.13077703,85.68872964,5,4,7,10,5,59,1
19.16894053,85.68882865,8,56,2,7,11,50,1
12.96690646,85.68903204,8,100,1,18,15,25,0
11.69312884,85.68905074,3,60,4,9,13,47,0
13.07756855,85.68924995,10,65,7,14,14,53,0
14.85075602,85.68926339,10,83,2,17,11,14,1
18.42218676,85.68949327,4,7,2,3,7,0,0
28.38084298,85.68951593,6,74,1,7,4,10,1
20.12820432,85.68979343,7,64,3,12,12,7,0
12.43953775,85.68985001,5,99,5,7,14,57,0
26.07391356,85.69007921,10,42,6,11,6,16,0
24.1048117,85.69012547,0,75,4,2,3,50,1
11.06911499,85.69040182,1,91,1,20,13,28,1
13.24571292,85.69064684,6,99,7,12,3,44,1
17.75799902,85.69098321,8,18,1,19,11,55,1
29.71007845,85.69121645,6,43,8,3,14,1,0
24.98411043,85.69140817,3,93,7,8,8,35,1
24.93078945,85.69144562,8,7,3,21,4,41,1
20.39563319,85.69178888,5,85,10,20,5,17,1
26.94024606,85.6921716,3,91,2,10,8,28,0
10.83860766,85.69219223,2,59,4,7,14,58,1
24.53465387,85.69282182,1,40,3,0,10,18,1
20.63656563,85.69291101,2,69,5,9,8,49,0
11.31597797,85.69300595,1,36,4,6,11,32,1
29.82449262,85.69302146,2,61,8,4,13,25,0
25.73495596,85.6932492,6,29,3,11,6,30,0
19.59147064,85.69363246,7,32,2,4,7,59,0
26.09798372,85.69363277,6,34,3,4,7,11,1
19.598247,85.69367602,4,43,3,4,10,20,0
19.96577053,85.69387011,4,100,1,15,1,31,1
21.82687074,85.69417231,7,89,3,22,2,18,1
23.07330729,85.69454604,2,4,10,10,3,56,0
19.20191599,85.69454679,1,40,5,15,5,0,0
15.17700153,85.69456671,4,67,2,7,12,16,0
11.92747107,85.69465637,8,36,4,16,10,46,1
23.05583656,85.69474127,0,83,5,14,13,12,1
19.73662425,85.69512375,7,24,2,14,10,2,1
29.36355143,85.69515764,6,63,6,22,9,41,1
25.07463176,85.6956425,5,39,0,5,6,40,1
18.72312164,85.6957236,9,76,2,7,5,59,1
11.34444704,85.6958565,7,69,3,8,8,20,0
19.31796986,85.69601782,1,16,6,5,9,37,1
23.27483007,85.69612829,2,87,6,8,4,51,1
26.77264179,85.69618196,4,86,1,10,5,21,0
21.2169235,85.69661177,5,91,6,23,0,38,0
30.16313333,85.69668884,5,30,3,1,4,50,1
28.92187667,85.69680378,2,3,5,1,7,34,0
29.84201866,85.69686598,4,52,8,20,4,49,1
28.35132274,85.69702822,3,78,6,11,13,13,0
28.942255,85.69744505,6,42,5,15,15,21,0
22.0547477,85.69791992,9,67,2,17,2,47,0
17.57437833,85.69795149,5,34,4,11,6,58,0
16.94923757,85.69795628,9,15,5,13,1,5,0
28.77561176,85.69839552,9,27,8,14,1,13,1
26.61252948,85.69894668,7,86,2,25,2,29,1
21.7948553,85.69902419,10,76,4,10,11,10,1
28.24188689,85.69943885,5,22,9,8,1,43,1
19.12467749,85.69952132,0,36,8,19,3,15,1
18.61580296,85.6995785,3,53,10,7,12,43,1
25.82432324,85.69995026,7,57,9,3,14,46,1
13.73899051,85.70070934,6,63,8,21,1,1,1
13.69399833,85.70076337,8,93,7,0,6,51,1
19.80251294,85.70106549,4,54,1,11,13,30,0
27.85133541,85.70111723,6,4,2,19,3,23,1
18.00668632,85.70113872,10,18,4,20,2,59,0
24.2117934,85.7011545,3,22,6,0,11,27,1
30.20189769,85.70135168,4,51,6,19,5,1,1
25.61814658,85.70135918,6,9,2,19,5,43,1
15.50171807,85.70148374,7,68,9,1,5,17,1
10.8390206,85.70154818,1,92,7,21,12,32,1
21.83755365,85.70160006,5,32,7,25,1,6,1
21.99789871,85.70233126,7,66,3,12,13,25,1
18.82228192,85.70236498,7,60,7,21,8,34,0
15.34963007,85.70243842,5,15,6,8,8,57,0
12.74893222,85.70252539,4,95,7,22,9,49,0
28.79050718,85.7027237,0,20,3,15,1,9,1
29.40073926,85.70276825,8,40,7,17,4,24,0
19.59122924,85.70285654,4,1,6,19,5,25,1
27.49032395,85.70315507,4,50,7,7,1,51,1
29.97421258,85.70318022,8,12,1,19,11,45,1
15.87267611,85.70328606,2,32,5,10,11,17,1
20.99764973,85.70342448,3,65,7,13,14,37,0
19.37506139,85.70344724,9,45,4,7,3,51,0
26.62208264,85.70364402,1,65,2,19,5,42,0
13.41329997,85.70371443,9,56,8,0,0,34,0
26.25359326,85.70373463,3,31,7,25,9,54,0
24.45879888,85.70383326,3,12,3,23,12,4,1
14.08860758,85.70383378,10,69,2,9,4,44,0
19.4190124,85.70436777,4,20,9,6,1,44,0
14.93772577,85.70473617,3,36,7,24,5,14,1
12.64028231,85.70492243,10,99,5,13,9,55,0
17.16187201,85.70510615,8,70,9,11,0,42,1
27.59767081,85.70546831,2,4,3,3,2,60,1
19.80639555,85.70556629,6,81,1,3,3,49,0
27.21813253,85.7056563,6,24,8,22,15,50,0
19.6541093,85.7059452,7,83,4,25,13,36,0
19.87910285,85.70613079,8,46,4,0,9,12,1
13.16024115,85.70613921,3,73,8,13,6,16,0
22.67309813,85.70622744,0,80,6,24,13,50,0
19.82835534,85.70641404,7,76,8,8,1,53,0
27.99998127,85.70677276,9,8,8,25,8,54,0
20.75346738,85.70760519,1,32,3,16,13,11,1
22.02707892,85.70775037,8,27,1,14,1,38,1
29.32069416,85.70790162,8,9,7,18,4,56,1
29.21920817,85.70813438,6,25,8,10,13,29,0
29.45191849,85.70834752,4,36,2,25,10,45,0
14.93049873,85.70850419,5,38,1,5,5,29,0
23.92619982,85.70878834,1,60,1,12,1,8,1
14.72508531,85.70887826,7,50,3,22,5,5,1
17.37541927,85.70927961,2,36,5,6,12,40,1
21.54632622,85.70928673,1,88,5,11,14,15,0
17.85628363,85.70943018,7,63,9,1,5,34,1
21.74948977,85.70945951,5,33,6,11,12,23,1
26.76272306,85.70986141,1,71,4,9,2,18,1
20.40196439,85.71021763,7,80,3,24,12,40,1
22.61950828,85.71033488,9,100,4,4,12,58,0
13.13866249,85.71059945,3,10,9,6,8,15,1
15.90410849,85.71066194,9,8,1,3,1,35,1
30.32999103,85.7112131,1,43,6,20,2,2,0
28.11140716,85.71122251,1,2,0,4,14,21,0
20.96349574,85.71165207,7,52,6,5,1,12,0
23.42914117,85.71171508,7,56,1,23,13,53,1
23.02586017,85.71212437,0,8,5,9,7,7,0
26.28207616,85.71254683,7,16,6,14,12,17,0
12.38781817,85.71256449,0,58,3,8,9,53,1
23.12433786,85.71275965,3,36,3,19,10,6,1
11.36897722,85.71280685,5,79,5,13,9,11,1
13.04874313,85.71300134,8,37,4,22,1,14,1
26.93400495,85.71326593,2,11,3,15,7,50,0
17.44887888,85.71342625,7,93,8,17,14,23,1
17.99887107,85.7134373,4,34,8,16,5,45,1
24.61811168,85.71364854,9,0,9,18,15,8,1
13.95752193,85.71375048,5,97,7,15,13,14,1
12.22785268,85.71394514,5,14,5,13,12,35,0
13.04835135,85.71440939,7,8,6,4,13,11,1
24.05646976,85.71460242,2,47,7,6,9,36,0
17.87559018,85.71517208,2,39,8,1,11,8,0
21.46821957,85.71524068,5,7,0,13,3,30,0
26.97354398,85.71529374,5,67,7,11,13,47,0
19.4748158,85.71530983,3,8,4,15,4,28,0
26.39406128,85.71556623,5,77,9,11,10,20,0
16.92167942,85.71559227,6,26,6,13,3,37,1
16.21557206,85.7156102,5,79,7,16,0,27,1
12.27368181,85.7156738,2,63,7,9,3,11,1
29.53952581,85.71576245,8,35,3,23,15,46,0
24.17208142,85.71580645,1,55,4,2,0,26,0
24.76162334,85.71582333,8,29,8,1,13,4,1
16.31242298,85.71607364,9,43,5,3,7,27,0
26.24822838,85.71640763,5,77,8,6,3,35,1
25.79190476,85.71656031,4,42,8,11,14,55,1
16.35726242,85.71683931,4,16,5,17,12,60,0
19.98170355,85.71685852,1,49,8,7,11,29,0
17.75740863,85.71710075,3,100,5,16,13,55,0
28.39061821,85.7171019,4,78,10,12,14,5,0
23.30088112,85.71717514,5,62,2,22,11,53,0
12.91761627,85.71756054,2,5,1,3,2,48,0
28.22215543,85.71777712,1,36,5,9,6,50,1
17.17823581,85.71783424,9,86,9,2,5,19,0
17.6385489,85.71785541,2,44,7,3,2,27,1
23.76573614,85.71809804,2,71,7,18,0,22,0
26.71229073,85.71844267,5,49,9,20,8,19,1
22.37096202,85.71849927,5,98,2,2,3,2,1
12.57212234,85.71867213,8,30,6,0,11,38,0
20.34071608,85.71883061,2,67,1,13,14,46,0
23.91597379,85.71886012,0,36,2,4,11,44,1
20.96015429,85.7188834,10,21,4,18,14,56,1
29.80629323,85.71911584,8,7,7,6,2,15,1
11.1617014,85.7192118,4,64,8,13,11,43,0
23.80028323,85.71981764,6,7,4,19,13,57,1
15.95294808,85.71988621,8,90,0,18,9,58,0
22.54690952,85.71994422,6,57,9,16,0,37,1
14.66538125,85.72085115,9,28,2,19,3,20,0
27.33267191,85.72101053,2,40,3,3,6,19,0
11.7620828,85.72104313,3,45,8,22,10,12,1
16.81374165,85.72120661,7,38,6,0,0,11,0
21.36766426,85.72125171,7,86,4,24,13,4,1
28.03413613,85.72134984,7,95,5,3,1,12,1
23.9938574,85.7217604,4,5,7,23,2,58,1
20.84677901,85.72181142,6,81,0,0,15,15,0
18.72193156,85.72188667,1,94,1,23,6,12,0
15.35663115,85.72198469,3,75,2,0,2,56,1
28.50588747,85.72245601,3,4,7,5,4,49,1
29.33369625,85.72288396,4,83,7,3,1,25,0
10.80491231,85.72337808,8,52,10,24,7,38,0
11.50913603,85.72351047,1,35,1,19,13,57,0
11.61498294,85.72365095,9,83,4,22,2,33,0
11.62332462,85.72367077,6,32,3,21,0,41,0
28.70903156,85.72388539,0,43,6,17,8,34,1
21.93854179,85.72403297,9,99,0,5,14,26,1
24.73029926,85.72455464,5,51,3,4,11,50,1
16.30546228,85.72455837,5,97,2,5,5,34,0
22.20537068,85.72481876,5,70,1,16,11,51,0
26.19356434,85.72489664,2,44,4,2,6,1,1
21.54734782,85.72510922,2,82,6,7,8,52,0
25.10523387,85.72514636,6,57,7,15,2,11,1
15.92089227,85.72537274,9,36,7,5,1,31,0
29.61034546,85.72541097,1,91,4,5,7,36,0
14.95597343,85.72558838,10,94,9,5,4,60,1
13.23838731,85.72575358,6,75,10,1,1,29,0
20.99303329,85.72587506,0,10,10,19,1,38,1
15.53251758,85.72587582,1,49,0,18,2,20,1
12.50301831,85.72589105,3,37,5,6,14,31,1
22.1999781,85.72630114,7,92,5,13,6,55,0
15.23857111,85.72636005,5,69,6,7,2,51,1
16.34051249,85.72667541,7,30,6,10,2,1,1
12.22160585,85.72687178,8,43,5,11,2,11,1
26.32688453,85.72695151,1,18,7,6,6,2,1
15.80233982,85.72712312,0,94,0,2,13,36,0
26.94754233,85.72713185,9,89,9,3,2,26,0
22.4141053,85.72717241,10,85,3,12,12,44,1
19.59032199,85.7272879,7,12,6,22,4,17,0
30.10968834,85.72733535,0,15,9,9,0,56,0
22.61937271,85.72748082,7,90,6,23,14,34,1
17.62583769,85.72768497,8,74,4,9,14,52,0
14.75462328,85.72814097,9,29,3,3,14,16,0
24.32951693,85.7282893,8,98,3,11,12,54,1
11.56528681,85.72837219,0,71,6,0,10,4,0
17.0479229,85.72842341,9,94,4,8,9,51,0
26.83099999,85.72908396,6,39,6,16,5,35,1
29.75176865,85.72928902,2,36,5,18,3,5,1
14.49364511,85.7292892,6,58,0,10,9,35,0
15.91370421,85.72941505,1,54,1,1,6,55,0
18.13284893,85.7294545,3,96,0,20,4,25,0
25.59174605,85.72946317,7,77,2,16,13,54,0
28.29258061,85.72987853,5,44,4,14,14,25,1
23.38868508,85.73001354,6,99,4,14,13,45,1
13.20779979,85.73005941,4,77,1,25,0,25,1
21.79973102,85.73014293,5,12,9,16,1,51,0
26.9591428,85.73021457,8,49,3,5,4,50,0
30.0260669,85.7303187,0,12,4,22,1,14,1
15.78634028,85.73094286,9,48,0,12,12,8,0
16.66317605,85.73108907,0,8,2,22,13,25,1
11.70989537,85.73109951,4,40,7,17,13,42,0
15.34892221,85.73126278,3,60,7,15,8,2,1
18.52049257,85.73148775,7,29,2,9,5,28,0
16.60574535,85.73162921,1,96,5,14,6,13,0
14.83388236,85.73185467,9,93,4,4,3,47,0
18.83509152,85.73191655,7,3,2,16,9,53,0
15.70256361,85.73195694,2,96,0,7,15,55,0
23.25052865,85.73217246,6,63,9,8,2,48,0
11.122993,85.73220092,9,88,1,10,13,22,1
18.93808957,85.73232112,4,75,5,12,3,11,1
28.56167587,85.73241761,6,95,2,14,14,28,1
14.14742439,85.73250343,7,38,8,13,10,10,0
29.79181924,85.73288681,1,66,3,9,3,29,1
18.56378408,85.73339335,2,72,2,25,12,18,1
15.29324202,85.73345533,2,25,8,20,13,7,1
12.49605397,85.73367058,7,99,10,4,14,31,0
12.43620591,85.73376055,9,36,0,18,9,18,1
29.52986458,85.73383379,8,61,6,3,5,23,1
17.73595041,85.7340317,10,18,1,6,15,26,1
15.26769576,85.73414968,2,89,4,8,5,46,1
18.62538979,85.73427329,7,29,9,19,13,46,0
26.62552144,85.73504929,3,88,2,10,10,50,1
11.75737774,85.73532012,9,93,9,5,9,33,1
13.95748129,85.73535612,7,45,8,13,6,47,0
24.8313536,85.73536437,4,11,7,15,0,38,1
16.68955366,85.7354827,5,48,9,9,13,37,1
19.01282353,85.73563894,4,54,7,17,5,11,0
19.42389508,85.73594314,2,95,0,16,13,25,1
10.94717265,85.73600541,0,90,5,2,14,26,1
23.7090856,85.73658775,4,16,3,24,8,53,1
20.88646342,85.73751399,6,49,0,25,9,2,1
27.34968746,85.7375736,9,74,1,21,11,52,1
21.83309787,85.73804964,3,32,3,22,13,23,1
27.77313955,85.73824999,1,94,2,18,9,53,1
28.26077621,85.73855563,3,50,9,3,12,22,1
26.45788025,85.73861037,6,33,9,2,1,6,0
23.82773615,85.73939365,7,98,0,12,13,3,1
19.05854721,85.73942724,7,22,7,9,13,11,0
21.99693008,85.73959406,7,3,9,3,3,33,0
15.97731677,85.73972711,9,27,5,23,10,43,1
29.61432425,85.74029931,4,97,6,8,7,41,1
12.87764687,85.74034833,7,3,8,17,10,42,0
16.89885598,85.74035906,2,19,8,8,12,36,0
26.55137588,85.74041611,2,1,7,16,2,14,0
11.59618403,85.74053134,8,87,2,11,1,52,0
22.16194318,85.74069787,7,80,5,11,9,16,0
30.20858594,85.74075442,8,50,5,17,1,51,0
20.84163709,85.74207076,9,92,4,18,14,58,0
21.71203487,85.74241205,6,51,7,14,11,29,1
23.13000045,85.74249543,10,46,0,0,14,47,0
17.78876101,85.7426401,1,19,9,24,9,26,1
24.30499958,85.7427117,1,22,5,16,10,53,1
20.39225917,85.7429483,9,59,6,15,9,11,1
24.06101064,85.74298717,0,65,1,20,4,23,1
25.61099171,85.74437416,5,97,2,22,13,44,0
13.04688384,85.74456522,4,92,10,10,13,37,1
18.15356171,85.74466186,6,68,8,10,5,42,0
11.8632038,85.74475881,5,67,2,19,3,34,1
16.27841085,85.74484964,0,48,4,4,14,3,1
27.74317273,85.74491856,10,57,10,4,14,43,1
21.84605022,85.74501672,6,85,1,18,4,6,0
15.94981495,85.74503596,2,56,7,18,2,21,1
11.50686198,85.74513142,3,85,4,11,15,16,0
10.9700242,85.74519898,4,14,2,4,8,36,1
16.69659763,85.74564108,4,58,5,15,14,55,0
21.80175096,85.74575866,10,75,2,5,11,27,0
22.05660386,85.74593824,10,73,2,23,1,3,0
24.28556076,85.74595854,7,42,2,14,1,24,1
28.78442654,85.74624023,9,56,4,13,6,31,1
17.22333875,85.74653095,9,43,4,13,11,55,0
25.03928317,85.74672597,4,53,7,15,6,43,0
22.87631203,85.74673633,1,90,8,12,13,3,1
14.13214832,85.7468555,8,16,4,16,4,7,1
17.58759667,85.74692314,0,64,6,2,2,53,1
27.53395036,85.74717956,5,50,9,6,9,27,1
26.68650284,85.74729336,6,0,8,3,14,20,0
28.0158169,85.74741684,9,22,8,23,13,15,1
12.37961036,85.74784399,8,23,7,25,0,11,0
25.42541574,85.74806621,6,39,1,10,11,8,1
16.09249372,85.74817521,0,62,7,3,5,15,1
14.6247056,85.74839204,5,60,10,9,4,47,1
30.05338706,85.74846151,0,37,2,25,13,23,0
11.71292021,85.7487948,0,32,3,12,14,6,0
14.21343795,85.74879736,8,61,5,6,7,45,1
11.15383159,85.74887447,0,61,10,16,5,30,1
28.30764314,85.74911299,7,38,6,13,3,31,0
13.2448025,85.74912516,1,60,6,6,5,50,1
28.23397318,85.74944644,5,70,1,5,13,40,0
15.39448815,85.74952988,4,20,7,19,1,17,1
13.94780742,85.74959855,4,96,5,19,6,57,1
12.87898256,85.74967366,1,70,5,24,5,4,0
23.29375165,85.74971822,9,67,4,21,9,50,1
17.02452726,85.7498139,10,46,3,22,14,18,0
13.02543436,85.74996948,4,88,7,6,14,13,1
27.44106315,85.75016962,9,78,5,6,10,32,0
21.08736102,85.75022849,8,6,9,12,7,47,0
11.15795001,85.75051941,6,71,9,24,11,17,1
22.13781708,85.75063088,0,19,3,2,7,41,1
27.44460746,85.7506644,9,3,3,2,12,22,0
22.89252531,85.75100032,9,17,5,11,11,17,0
29.25810848,85.75107874,4,59,2,16,5,35,0
24.59124888,85.75116023,7,73,5,9,6,3,1
20.68541673,85.75167031,6,63,6,10,8,10,0
27.93614585,85.75173936,9,39,1,5,14,16,0
29.6107813,85.7517397,10,26,10,7,13,42,1
26.99851687,85.75182343,3,73,7,13,5,32,1
29.19653088,85.75187405,8,73,8,9,2,8,1
20.94591874,85.75192245,7,8,5,25,9,11,1
16.96345598,85.75254374,9,51,9,15,11,36,0
11.74921889,85.75255521,3,76,9,18,7,24,0
10.96798062,85.75284358,4,6,6,25,11,7,0
27.83006725,85.75298713,4,62,1,3,12,10,0
19.24418495,85.75309556,4,2,8,23,7,13,1
21.56291241,85.75338823,0,8,3,18,12,21,0
24.17624796,85.75362647,6,37,0,9,0,52,0
19.92496243,85.75384394,8,60,3,17,10,10,1
25.87036579,85.75401008,2,25,6,17,13,58,1
13.11864696,85.75425869,2,84,2,19,10,15,0
23.58510673,85.75428375,5,22,3,13,4,52,0
18.72218229,85.75431133,3,72,9,17,5,45,0
18.13351721,85.75443205,0,87,9,4,1,1,0
30.16023034,85.75445778,0,29,3,8,13,30,1
28.35486413,85.75466216,7,21,10,12,14,45,1
29.47290522,85.75473485,5,51,2,1,13,14,1
27.85375867,85.7549615,7,86,8,8,0,57,0
20.4869198,85.75501316,3,17,2,22,8,41,1
17.55780528,85.75505499,4,45,4,2,13,21,0
23.44112313,85.75533775,4,97,2,23,2,23,0
25.49531976,85.75536795,2,70,10,6,3,10,0
15.80735288,85.75556131,7,39,2,20,3,3,0
12.46622664,85.7557784,1,95,9,24,3,8,0
23.40417106,85.75606243,3,7,1,22,15,17,0
14.60312764,85.75624282,2,7,1,0,4,54,0
29.63763824,85.756516,10,3,0,21,7,47,1
23.76217292,85.75661325,9,99,4,17,2,31,1
20.38083718,85.75728535,9,50,4,6,11,33,0
24.60448813,85.75816788,6,62,6,21,6,59,0
29.95138762,85.75820306,10,32,2,23,11,45,0
28.55238587,85.75820813,4,18,5,21,3,1,0
12.44292171,85.75834623,2,86,1,1,11,4,1
22.93908196,85.75836012,2,16,6,4,4,18,1
17.63098299,85.75891635,0,12,8,0,1,20,0
27.29489956,85.75915065,4,61,3,3,13,18,0
19.01190159,85.75936417,7,11,2,16,7,43,0
16.48500795,85.75937988,5,92,8,3,12,8,1
23.21388426,85.75952242,1,46,6,17,11,47,0
28.04357193,85.75992906,6,37,4,6,7,43,0
27.02441654,85.76000968,6,84,3,15,1,46,1
19.15467777,85.76006338,8,17,7,18,14,13,1
24.95118261,85.76033205,2,23,10,9,5,40,0
21.97613349,85.76043189,1,77,1,7,11,23,1
19.31263525,85.76064418,9,59,1,13,6,25,1
27.98125566,85.76104596,1,92,5,2,4,30,0
22.51020876,85.76126451,0,55,8,24,9,41,0
18.78547013,85.76165907,8,53,3,14,10,34,1
14.8439378,85.76174075,5,62,7,6,6,46,1
25.73471993,85.76182471,8,10,4,18,8,48,1
21.26271538,85.76192329,1,61,2,4,4,17,1
16.29133237,85.76197969,1,83,5,23,12,30,0
27.31063149,85.76233619,9,56,7,1,3,8,0
12.03918982,85.76247,2,11,7,6,10,41,1
25.77744591,85.76256216,4,89,6,5,10,50,0
28.1437354,85.76260905,9,77,6,2,0,41,0
18.91415166,85.76271199,9,60,9,18,10,48,0
29.39290017,85.76274472,1,16,6,3,4,20,0
21.39391966,85.76293955,2,57,7,5,0,15,0
18.34513886,85.76308153,3,28,5,6,7,31,1
21.42161498,85.76324172,4,78,2,9,14,22,0
19.7801582,85.76328776,1,32,7,16,13,23,1
13.16632513,85.76356857,8,51,0,23,8,51,0
24.55085029,85.76457828,8,39,2,16,13,12,0
13.09694857,85.76477588,8,3,0,9,3,22,0
23.07917104,85.76493288,1,7,7,15,14,21,0
18.96218646,85.76533956,8,92,7,5,8,31,1
25.79365347,85.76534511,2,57,3,10,13,47,0
18.5922933,85.76574818,6,62,7,17,14,35,0
13.04673133,85.7658145,9,69,7,21,12,6,1
20.46920305,85.76583497,5,23,5,18,10,57,1
27.39172998,85.76622042,1,56,0,17,14,16,1
12.63664995,85.76646876,0,74,3,11,5,40,0
13.99830572,85.7665375,0,72,6,17,9,16,1
24.16529187,85.76676466,0,14,6,9,12,53,1
22.22457592,85.76687682,7,33,9,0,11,0,1
19.92934038,85.7670311,1,97,4,14,2,50,1
11.54178226,85.76714528,2,46,4,10,4,48,1
17.52421051,85.76745484,5,26,4,17,6,2,0
11.88518629,85.76754201,6,82,3,13,8,36,0
14.75932775,85.76765921,3,82,2,13,5,35,1
18.29485352,85.76770519,9,46,1,14,5,32,1
19.00755281,85.76782896,9,28,8,1,8,3,1
26.66997528,85.76784849,1,50,8,14,10,31,0
19.77505987,85.7680981,5,14,7,22,7,33,0
20.26380523,85.76824745,3,35,0,7,11,44,1
19.06335871,85.76830143,4,5,3,11,1,52,0
17.23721163,85.76874116,1,21,5,20,2,47,1
18.79850108,85.76880632,9,33,0,21,11,3,0
17.46658632,85.76942329,9,74,4,12,0,15,0
29.75185357,85.76954986,2,42,7,13,0,56,1
11.3117994,85.76992289,5,80,2,11,6,28,1
23.52760772,85.77020249,3,68,6,1,2,21,1
22.37359446,85.77023842,9,60,7,0,2,7,0
29.19486654,85.77030949,2,38,3,22,13,49,1
13.19068319,85.7703503,3,85,6,5,1,35,0
14.9517474,85.77047198,2,61,6,15,5,29,0
21.92398981,85.77093454,6,40,5,14,15,47,0
17.38773713,85.77094592,0,70,2,22,6,34,1
24.25379036,85.77096623,3,26,6,24,9,57,0
20.29489305,85.77101923,5,88,2,14,7,42,1
22.37219566,85.7711351,0,23,6,16,14,22,1
20.1208591,85.77115424,9,24,2,16,11,11,0
22.8279981,85.77123251,7,56,4,9,11,57,0
13.08713872,85.77156979,7,1,1,12,11,19,1
17.24575219,85.77167286,6,4,9,10,5,21,1
29.4661393,85.77185161,10,8,3,8,11,28,0
23.2541148,85.77188963,6,5,9,16,12,28,0
28.93040872,85.77228932,8,43,4,16,10,1,1
26.10744323,85.77282308,2,52,6,25,4,44,0
20.17873426,85.77346196,5,89,5,17,14,28,0
12.46986238,85.77353098,3,83,3,19,11,12,0
28.14374123,85.77363361,2,52,1,18,3,12,0
25.3588484,85.77363962,1,37,8,5,5,18,0
22.49952422,85.77381019,9,77,8,22,13,14,1
23.70477147,85.77383803,9,43,2,24,3,6,0
16.60291932,85.77391225,10,49,4,21,7,42,1
13.452581,85.77407748,9,73,7,10,8,44,0
26.83437193,85.77428121,10,58,4,8,13,56,1
23.37040405,85.77446436,6,68,1,7,14,33,1
17.06420585,85.7750589,9,100,3,20,13,17,1
24.90412892,85.77509931,0,38,5,18,12,39,1
15.38483852,85.77517802,3,37,6,23,2,54,0
19.70519155,85.77542059,4,44,8,20,5,56,1
11.94536397,85.77580484,6,70,6,6,8,4,0
20.66105159,85.77592241,8,54,5,24,12,42,0
19.04624489,85.77618553,2,62,8,20,2,46,0
11.67277026,85.77643508,9,2,4,6,13,5,1
21.25826602,85.77648704,4,12,2,19,3,42,1
29.91661533,85.77679389,6,48,9,1,3,46,1
28.08716612,85.77685354,9,20,3,1,6,21,1
25.9067462,85.77686283,2,44,7,8,10,4,1
15.31202791,85.77702836,3,53,3,16,1,29,0
13.98501355,85.77747747,4,18,4,3,11,11,0
14.2969907,85.77780345,5,0,9,24,3,35,0
20.71225132,85.77780359,3,45,9,14,14,32,0
12.18565048,85.77820749,4,39,7,24,4,54,0
27.68077199,85.77821523,7,21,8,4,3,51,1
17.84648992,85.77829746,6,77,2,12,3,19,1
11.2458307,85.77829891,4,39,6,9,11,31,1
23.96858558,85.77842187,8,33,3,4,5,34,1
24.02034218,85.77851591,5,66,3,19,6,13,0
24.93515741,85.77858968,8,69,9,23,13,47,1
15.61228739,85.77860483,8,69,2,21,8,5,1
30.17212243,85.77905719,7,22,8,13,11,20,1
26.85842235,85.77961606,8,80,4,7,2,44,1
11.88857249,85.77969834,5,90,7,12,1,41,0
14.10892363,85.78069834,9,97,9,19,6,22,0
20.68479609,85.78120811,6,12,5,5,9,1,0
30.22642998,85.7812254,0,40,2,19,6,60,0
29.31712447,85.78152445,4,64,2,13,10,33,1
17.99383834,85.78157167,0,21,5,22,14,11,0
28.27072249,85.78185596,1,14,4,21,1,26,0
14.51307151,85.78192572,3,57,1,9,8,27,1
17.83706374,85.78201571,5,15,4,2,11,10,1
16.9030429,85.78225779,6,69,5,20,12,32,1
25.07286377,85.78265461,3,77,7,6,12,42,1
21.27192003,85.78280226,7,31,4,5,5,9,0
29.54747776,85.78297647,9,87,1,6,15,52,0
23.23021729,85.78325605,0,71,1,6,6,34,0
20.64002195,85.78341455,6,34,1,19,11,4,1
29.02908074,85.78358278,10,58,9,8,1,17,0
28.21570681,85.7836911,6,25,3,2,7,48,0
